Soil Moisture,Temperature,Air Humidity,Pump Data
491.4209942,69.55473384,80.96447944,1
491.5146171,101.5614514,65.09017888,1
492.0113428,87.24259821,70.88355159,1
492.2488999,74.90751969,51.13686901,1
492.3112121,78.85987407,77.86482996,1
492.4364468,71.72252256,62.50203976,1
492.5113507,79.09724273,51.87868535,1
493.0619105,94.0895524,76.61353548,1
493.1786653,66.50203334,71.74353641,1
493.1856892,98.81108686,75.26039687,1
493.2791952,64.52662323,49.005638,1
493.3717474,72.30338791,52.60794954,1
493.5383052,70.72930197,43.23193342,1
493.9382359,97.46087938,65.94844418,1
494.2458963,87.48415265,54.87089509,1
494.6210414,73.71786394,47.89163966,1
494.7681259,99.2077176,49.592546,1
494.839251,83.77121788,45.76211392,1
495.1063389,65.69975428,51.31826044,1
495.5242233,99.40604239,44.37252294,1
495.5471092,90.10622008,70.75179506,1
496.1129808,67.37741314,51.19673212,1
496.3696602,100.8178573,44.07958961,1
496.5897752,98.94975307,55.19091971,1
496.8199462,77.98416298,79.97853667,1
497.2621171,89.7865005,75.83862846,1
497.5890257,83.84868995,39.50412318,1
498.0949469,90.99978732,54.68038381,1
498.263617,67.73611494,41.20088607,1
498.2775594,98.28626722,66.94867241,1
498.3539588,82.7761543,40.51711255,1
498.3994025,85.28535808,58.21297714,1
498.5198647,100.9210545,75.89310207,1
498.6045572,85.34562723,50.17803181,1
498.7048698,89.67454358,54.49200984,1
498.8830547,84.09447057,64.14341877,1
499.0805972,85.2759498,59.46809274,1
499.1997386,101.1367933,74.40681969,1
499.2593956,93.00806659,66.43430519,1
499.63568,99.52973895,64.16680889,1
499.7401757,76.08996738,72.16404542,1
499.9039972,91.07705808,67.90740174,1
499.9197741,97.36297128,73.75800258,1
500.5164491,75.04804618,43.81027148,1
500.7772078,102.0827999,60.17567916,1
500.8481103,101.5682644,68.93240138,1
501.0436339,85.07241694,80.22038704,1
501.2320154,97.61424375,72.7084295,1
501.3493975,79.83737758,77.97124165,1
501.3669681,86.66535538,72.48801992,1
501.3832717,76.72387521,49.21423126,1
501.4147567,97.1961957,47.84817374,1
501.6309849,77.32544146,68.34245666,1
501.827755,99.36665843,45.11139401,1
501.9243508,72.68319302,48.68205707,1
501.9722333,88.25655319,62.97501348,1
502.0771967,81.14499455,72.48243227,1
502.4192963,76.93122146,43.81799127,1
502.5446105,97.85377938,47.51758222,1
502.6509058,71.30436474,38.76723376,1
502.8338906,70.84622521,55.8568377,1
502.9893454,87.33459828,45.54884167,1
503.0358841,73.42919199,64.27620959,1
503.1673515,98.33525492,49.09134547,1
503.2820153,97.16884106,53.26167815,1
503.5846424,68.16189335,46.80082745,1
503.8111697,90.79459497,55.98388839,1
503.9793851,65.12043259,66.46828754,1
504.1326068,66.55291263,74.844855,1
504.1666001,83.73735876,76.12654977,1
504.2837862,81.79573012,71.62320557,1
505.3483682,86.30320311,48.95169003,1
505.594593,76.81444036,51.52948919,1
505.9112418,88.98499018,75.05305502,1
506.3445304,83.43941306,46.45424698,1
506.4048566,75.55558458,44.83529542,1
506.6274006,93.4762654,49.62560409,1
506.7921398,83.18339166,38.01201815,1
507.1067908,80.29466235,67.21069398,1
507.7176601,95.72875759,54.30734787,1
507.7236934,85.79649461,55.26455524,1
507.892603,85.62024979,56.92039644,1
507.9201864,76.39650712,66.99739779,1
508.1090768,91.74041047,51.80114566,1
508.2848129,91.27982116,41.46368936,1
508.7559421,77.18668707,57.14599296,1
509.0408695,87.71715563,49.85085966,1
509.1839476,68.04997453,73.33629501,1
510.1914753,101.749482,47.92227195,1
510.6256273,92.26404527,42.29105088,1
510.6888574,64.97099235,62.32108401,1
510.7812676,70.60867704,61.91337371,1
511.3079057,95.92362027,63.21800481,1
511.4936355,97.81324149,51.77263194,1
511.5206779,92.42830827,80.72514205,1
511.5324589,71.42691411,40.88185891,1
511.9809734,74.86254457,43.53032638,1
512.300441,93.42895042,71.81596332,1
512.3499812,64.64408644,44.29469738,1
512.5157339,68.64793025,42.26114474,1
512.6146204,82.31533529,60.91751272,1
512.7347341,92.94755842,53.69886136,1
513.7249077,65.51689228,45.19446313,1
513.8966684,80.31920137,38.43752254,1
514.4152565,84.01177269,56.98597634,1
515.0843874,78.26900115,55.41683378,1
515.3291953,84.7724031,53.81253237,1
515.4554524,71.31331553,47.91551619,1
515.549803,72.51838023,63.80556755,1
515.6608536,100.6527861,48.64652443,1
516.0959755,73.22495459,62.95637252,1
516.4788063,71.72015036,46.52886097,1
516.6831243,69.81337906,47.63123905,1
516.6863026,73.25255813,50.69336673,1
516.9320715,93.58486902,73.77577857,1
517.3981579,73.71370098,38.98202857,1
517.7784592,68.28130036,60.32897602,1
517.8475563,69.78736542,51.17170451,1
518.2972697,82.58843473,75.96087403,1
518.4131014,80.14240378,75.11348102,1
518.5735772,85.52804211,42.36024859,1
518.7168939,80.16508299,56.09093233,1
519.4193668,72.10505107,59.92074605,1
519.5749133,95.20437846,79.30716998,1
519.7448901,76.79071132,66.14902746,1
519.7493026,98.46962197,39.40998757,1
519.8483537,91.50887352,67.53187096,1
520.4901925,73.691964,61.95920312,1
520.9967473,71.58525017,53.80173342,1
521.274195,88.1670877,65.91190474,1
521.3477772,101.3634323,75.64068712,1
521.3668525,68.70895293,78.37946964,1
521.6154347,93.58695154,53.19006489,1
521.8640974,89.24987813,56.52548695,1
522.4686311,69.95903877,48.25107659,1
522.7261107,71.86928232,59.85693492,1
523.0329056,76.17199334,60.31998427,1
523.0670748,97.7434925,72.37280618,1
524.5519931,82.50648033,63.06917873,1
524.7058654,70.15199193,55.69068284,1
524.7637816,80.52884002,66.80331615,1
525.4228635,83.2409312,44.16829499,1
525.6421453,95.25007758,53.73724157,1
525.8158836,67.8266773,77.89804196,1
525.8502864,71.75127229,48.87875079,1
527.2007548,64.52249261,57.73955061,1
527.5880503,82.21456875,49.92390283,1
527.6233676,87.49476669,79.57117599,1
527.8551472,89.52607463,72.28157664,1
527.994279,84.29742756,59.45842859,1
528.2198127,81.3081033,64.49117413,1
528.7519516,85.48195883,40.29955045,1
528.8367524,84.37494639,72.90053666,1
529.0784645,76.87652477,43.00183158,1
529.5551359,94.22911299,53.91467424,1
529.7342514,80.02159543,48.41194805,1
529.8010521,101.6684019,48.06155686,1
529.8214817,100.2454186,59.16715369,1
529.8468862,84.16162,45.60550322,1
530.252788,87.44668412,76.32652754,1
530.5036906,65.14563823,74.69443753,1
530.7001898,87.17449528,44.64276776,1
531.2421635,93.20688261,75.82872979,1
531.6545514,98.97982273,75.77708667,1
531.6635899,98.91656499,80.53714457,1
531.7870926,79.09365574,68.30073364,1
531.933686,68.34461446,80.922057,1
532.7422996,79.41730258,45.85095564,1
532.9042822,68.6615405,67.3026329,1
533.1049141,101.8424628,46.53533085,1
533.1620499,70.97761566,60.13726891,1
533.496481,75.95903052,39.67519274,1
533.5651568,86.90944062,56.45939719,1
533.7241018,84.68522042,60.31395542,1
534.1396539,98.17407279,66.00233782,1
534.4868872,77.44625389,44.83690614,1
534.6177819,76.49603764,60.50140282,1
534.872179,73.07398958,64.0499495,1
535.369764,81.59304312,65.16688,1
535.6460843,80.0131078,64.4732521,1
535.7365949,68.54841901,53.06416963,1
535.8542096,76.52695114,42.66242571,1
536.5095156,78.66840157,51.97678446,1
536.6965723,64.48212277,69.49223436,1
536.8109805,88.62975464,52.06308704,1
536.8632114,82.83650646,72.62342941,1
536.8670351,78.20761437,79.78319767,1
537.2270909,99.49782378,49.42187878,1
537.2446327,67.23229669,72.09926813,1
537.4059935,86.10377761,39.85848638,1
537.425591,75.27361485,62.47219366,1
537.670384,76.35435858,57.13450433,1
537.7561679,83.45503323,44.44564488,1
537.7852107,82.50400193,67.38825919,1
537.8761427,80.30842894,38.84517637,1
538.3213971,97.82477845,57.22008081,1
538.49227,92.83022627,56.46745144,1
538.7504784,80.97119744,59.92244686,1
538.8714092,87.58275471,53.51187938,1
539.1756985,97.80001689,66.53030954,1
539.227657,90.26142679,61.11690991,1
539.3854779,84.64899913,76.70609732,1
539.3897504,95.2936198,61.43569729,1
539.6158807,88.97991757,52.36330075,1
540.8247005,68.62927386,72.13734976,1
540.9598746,98.74695094,75.30766096,1
541.2447639,73.35680027,64.3056719,1
541.4624976,73.42567894,67.31921149,1
541.5849014,69.99289277,62.73596857,1
541.7405904,86.36743942,45.53785951,1
542.0361726,92.09018311,53.6621807,1
542.3087264,82.56849161,51.24958639,1
542.5111661,83.25723807,60.82339585,1
542.9595896,89.6032616,44.78996039,1
543.2792964,94.86158898,42.49412117,1
543.3840122,89.56232659,75.66436706,1
543.4141879,78.10240647,48.71305423,1
543.6674047,71.82124524,42.5781995,1
543.813081,66.49378527,63.27620516,1
543.8967378,70.87111056,47.56306587,1
543.8975181,84.95600922,69.92980702,1
544.7806509,96.04606041,57.16116376,1
545.1165511,66.96091287,58.76400279,1
545.5446534,99.19908054,52.62555136,1
545.6246927,96.48511142,58.80744877,1
545.9384584,95.30862427,39.57614399,1
545.9472475,76.36199974,76.09591583,1
545.9926596,68.8714966,72.7901963,1
546.2467478,64.61658081,51.33653101,1
546.757776,90.94510724,79.45846972,1
546.9205838,89.89471954,53.5156242,1
546.9600203,64.81776931,55.68756602,1
547.7264643,81.31519166,74.05445959,1
547.9886639,81.04560957,60.24617222,1
548.0129099,82.89772644,38.53341989,1
548.0308517,72.9481186,81.00904267,1
548.2942007,91.82717542,47.22353265,1
548.7078119,78.63761986,43.39140052,1
548.9888993,72.97157682,48.95790476,1
549.1168697,95.48077138,50.31823996,1
549.390347,90.92447789,52.94624049,1
549.4444564,82.37827591,75.64187376,1
549.6667284,70.4468244,61.54007582,1
549.8334615,80.44865893,48.28636202,1
549.8848461,73.36611743,43.75409752,1
549.8952652,97.92763723,73.92518004,1
550.215559,90.33876048,52.085322,1
550.2446921,91.56249687,57.73107061,1
550.3096529,96.89963841,64.95732428,1
550.5436597,80.21565601,46.03085039,1
550.6136833,85.71872192,45.35327053,1
551.1378456,79.36449073,61.53205765,1
551.3029898,74.2209087,71.57778551,1
551.4378453,73.74827986,38.01672092,1
551.4898965,97.56998384,44.61776584,1
551.5824727,98.2949376,51.41369879,1
551.6194611,90.39494043,50.04769566,1
551.7170889,93.24201589,39.89391466,1
552.073895,72.6562521,42.53554304,1
552.172897,74.07330654,71.55607472,1
552.198245,74.15139301,48.40632966,1
552.2592641,76.06500177,76.14676172,1
552.4985002,82.39690159,62.05800089,1
553.2480918,85.53754341,72.95021801,1
554.1383891,83.49189064,47.58883136,1
554.353576,74.83522534,80.70383356,1
554.624743,97.5128632,46.46339497,1
555.0245229,98.1450412,50.57832024,1
556.2812505,100.3348007,78.34920411,1
556.4775565,86.59681893,67.83171338,1
556.6006546,71.15482508,71.81692789,1
556.7122087,87.36470726,79.16322729,1
556.7583466,71.1935769,77.16772892,1
557.156998,99.64517884,44.17612445,1
557.7440752,87.27081231,71.19470995,1
558.1693318,90.64305228,71.81445992,1
558.2625082,77.27317792,66.54521929,1
558.5144131,84.77111462,80.1330324,1
558.7002247,86.47361521,49.00764595,1
559.2668976,80.3784315,55.99453314,1
559.434993,88.16459423,68.43396357,1
559.6378999,81.57469041,62.90485645,1
559.7621657,65.35434315,78.16440849,1
559.7659761,93.3168099,74.44234515,1
559.8479747,94.05750033,42.72044652,1
559.9036849,68.42907505,80.78548389,1
559.9296865,65.15630955,67.30079068,1
560.1368757,85.11858765,79.75665544,1
560.3871763,69.69072897,73.96846842,1
560.9042452,77.43826301,58.61539851,1
561.0841303,88.54219002,47.16794059,1
561.2225033,93.85831692,70.77204819,1
561.5130669,77.52082935,55.98172687,1
561.5841863,69.02633203,78.26497553,1
561.7539148,100.4917863,57.52773352,1
561.8800436,91.85440617,59.84599612,1
562.2101178,84.18713886,71.53812771,1
562.5432529,91.16883016,39.94358184,1
562.6595618,98.2002409,78.27305058,1
562.9062045,77.21913893,43.64597522,1
563.369103,100.9587789,73.35048135,1
563.4675776,66.9457184,54.18936339,1
563.5261418,66.34646407,65.89338001,1
563.56001,72.57880213,66.68332641,1
564.3634522,74.48035057,73.07983378,1
564.3997817,93.7972605,69.96194432,1
564.7519413,92.44607405,55.9703125,1
564.9144593,97.70872903,50.51481723,1
565.4588859,92.64565647,77.37285038,1
565.5306713,69.6070161,76.24933318,1
566.0394613,99.61088968,75.23121858,1
566.0915235,75.9196711,74.78018245,1
566.2980198,99.12831519,70.03476391,1
566.7081005,70.9013653,39.75943515,1
566.7506993,101.4429113,75.46819491,1
566.8116834,68.48700867,55.73200607,1
566.9513651,68.90116433,72.15242265,1
567.0390867,86.38958604,79.87300727,1
567.1477765,72.44452854,77.19585126,1
567.6310648,90.73726826,63.37110557,1
567.8731964,76.60125225,70.12354246,1
568.1737744,93.99987437,64.22987538,1
568.7311679,90.5833378,57.29781218,1
568.9135307,78.8408974,75.81297722,1
569.0251221,93.06986427,56.97160682,1
569.33281,98.88467216,60.19708563,1
569.4680833,86.47355071,70.45657904,1
569.5335604,85.02485671,55.45278424,1
570.4483526,74.25974079,50.41963114,1
570.7247657,74.76025505,59.0797077,1
570.8323059,85.61888217,38.4838614,1
571.1131522,85.89845613,46.05273319,1
571.1664809,79.45404805,80.87704992,1
571.383906,78.46426378,78.36860314,1
572.3628085,80.47495963,41.01367881,1
572.3966435,84.8338272,74.62516028,1
572.3988849,90.67199479,55.4398028,1
572.6359758,85.0589805,61.07487417,1
572.8755349,65.25211433,74.25255052,1
572.997861,97.62427675,42.74833658,1
573.3424186,91.48960371,43.2768211,1
573.392578,73.50232487,39.95789807,1
573.4424822,72.44113242,69.4314541,1
573.5841064,67.1014623,48.16378875,1
573.8314592,75.01473819,74.09704738,1
573.8972251,75.08983021,71.67287997,1
574.3519172,97.95430224,60.70541468,1
574.5621388,84.47725278,55.81934674,1
574.8592823,81.70138576,39.46857363,1
575.5471893,95.63777832,43.91535155,1
575.8246037,73.10370639,47.55073016,1
576.1790374,69.39510075,74.67908546,1
576.2454686,98.72511778,77.69338783,1
576.4305765,94.6418761,62.13405771,1
576.6421448,84.08139073,41.43890154,1
577.4110444,68.97271674,77.23720305,1
577.4513375,82.39347376,63.57329888,1
577.5838297,73.28811159,61.18296521,1
577.5904212,86.34817776,74.8941674,1
577.6751428,68.76245995,49.6688995,1
577.8601122,97.64645506,64.83185223,1
577.9736509,91.32548005,75.35370469,1
578.4561832,79.29263689,62.77199633,1
578.4605688,67.4662825,40.18591851,1
578.8904359,74.36504428,57.33681672,1
579.0458045,92.45776217,54.17597675,1
579.1392126,93.60541643,77.68088282,1
579.1667768,70.38455934,59.88438194,1
579.5859243,75.96837808,68.09564311,1
579.6039334,82.50067785,65.69814377,1
579.630127,80.70681551,39.86156831,1
580.054174,89.66029721,67.82869915,1
580.1724019,75.39147928,64.75963108,1
580.6395043,75.20258912,40.66397833,1
580.8616965,91.58202264,45.67730177,1
580.9182877,80.46447638,57.4992787,1
580.9244902,97.38848617,42.07693022,1
580.9816359,98.79359074,51.33455479,1
581.0364929,98.62107595,54.53817018,1
581.1681146,79.53669221,77.47918198,1
581.2926675,101.3989402,55.70800337,1
581.6997102,85.84385058,58.38617365,1
581.7636089,70.08904675,62.84916989,1
581.8691291,80.88297976,58.6145625,1
582.0687349,69.02212552,48.02534097,1
582.2780793,64.42631895,70.74577566,1
582.9524988,75.54285437,48.04768595,1
583.4102308,90.50230402,66.13008074,1
583.453298,86.6698641,38.69525471,1
583.6209197,86.35390534,73.48937866,1
583.7771166,95.96121339,38.66162365,1
584.1024414,94.53787786,54.11252004,1
584.6279417,77.03654776,53.68977186,1
584.6458122,83.29437162,78.3947496,1
585.0704285,87.39900212,45.60189139,1
585.6052804,101.4362719,65.94336077,1
585.6198976,83.87099431,58.57297637,1
585.9516894,86.93650947,43.60626753,1
586.1330786,83.46481916,66.88102908,1
586.1550913,98.39854656,54.81833577,1
586.2697663,91.00810706,79.39622136,1
586.3912885,94.65284044,78.40615871,1
586.466579,73.45859497,73.4330285,1
586.5363152,102.1062732,67.33756201,1
586.5633448,99.42358622,61.77933201,1
586.7720589,83.13955493,80.36430187,1
586.8800498,97.92309036,63.99681308,1
587.9404435,70.43933052,67.12102521,1
588.2749013,84.9395827,48.82563578,1
588.5827295,67.71425925,69.29931404,1
588.6885805,102.0989633,53.44657004,1
588.7125841,78.12030259,73.98744086,1
588.9574537,100.6540455,46.18002407,1
589.039116,90.14551088,80.33104385,1
589.3288082,96.61211245,48.1914805,1
589.3380935,66.18806989,64.57101819,1
589.3729598,100.4574324,57.58098304,1
589.3929301,69.89807899,51.4909386,1
589.737332,70.46019959,49.64147192,1
589.8704982,101.4835516,60.61602562,1
590.0485656,91.35576034,76.74406698,1
590.0747719,67.31749938,59.08825783,1
590.2836931,70.88555388,43.07702794,1
590.6910264,93.30253444,54.56956747,1
590.9067563,83.1394261,60.5186145,1
590.9498389,89.05117681,72.04317916,1
591.1763601,77.26783464,50.09716875,1
591.3579467,77.9652284,62.90982634,1
591.3993548,99.81145193,39.70788536,1
591.438165,86.50468647,54.51143358,1
591.5367559,84.77933239,38.62366615,1
591.5381281,78.12857489,49.17305661,1
591.6013313,82.38737822,70.84495697,1
591.6590228,82.83067747,39.20534253,1
591.685358,97.18631031,69.23732578,1
591.7704172,77.58366093,72.96533491,1
591.8485728,99.24123866,79.46932094,1
592.3282993,99.1874791,76.10685919,1
593.1839152,82.43421319,73.10331364,1
593.4555882,90.70131087,44.98175879,1
593.598991,69.01476066,78.00938173,1
594.1529166,64.50626086,40.27384184,1
594.1937047,99.278998,79.73774727,1
594.3900566,92.50413199,68.15827479,1
594.5067755,98.03136637,72.46157172,1
594.7158478,83.50067728,44.42857702,1
594.7727141,86.07818059,54.76592841,1
595.1944838,92.99178972,78.86009641,1
595.209673,88.78293518,62.43318087,1
595.2575195,66.95436753,74.87145788,1
595.8513385,74.75378956,42.82454478,1
596.0269035,81.24333264,53.24583323,1
596.2182025,97.33905543,77.4747157,1
596.3301604,98.33823896,74.10406404,1
596.3647191,95.49650408,64.08274951,1
596.6268785,71.52705797,53.09095552,1
596.6696044,88.7596473,48.73081836,1
596.7871947,73.97070631,53.28384801,1
597.0135527,96.93329409,45.10677311,1
597.3467857,100.0249226,63.76465412,1
597.4279971,66.61881061,73.50879262,1
599.0167321,87.20317342,39.14049839,1
599.5008826,89.78794164,58.42546855,1
599.6219518,91.28965663,67.07898882,1
599.6748243,93.13850138,59.90989295,1
599.7250641,100.9451123,67.5840328,1
599.8147681,98.29901203,65.8929089,1
600.2863582,73.61608411,66.86297643,1
600.4988599,86.32295134,40.39361204,1
601.035337,82.11963591,72.18477047,1
601.051625,74.35085205,65.17567109,1
601.5095875,101.3433599,70.88129157,1
601.5291227,79.75351449,38.46631254,1
601.7706963,83.03198007,44.38842694,1
601.8575722,70.54316762,45.1182899,1
601.8775081,92.22868566,81.26740715,1
602.0061636,83.11987045,56.64268667,1
602.0830295,75.58728283,52.2158937,1
602.4404926,101.1892164,69.31925453,1
602.4751194,92.7999972,52.51042876,1
602.7801956,98.68573141,58.64475236,1
603.0220569,90.19660019,42.87963406,1
603.1985948,81.62770935,44.28187623,1
603.3552253,99.93738704,39.53782934,1
603.6224168,89.49300928,46.56752637,1
604.4251482,80.56092555,39.12107459,1
604.4545063,68.0126049,72.031064,1
604.577575,76.78304231,47.18260464,1
604.6998382,69.52431015,74.68040203,1
604.9764408,89.87593784,72.30983131,1
605.2780572,90.37787841,43.55996339,1
605.3034736,101.9766298,50.83107852,1
605.7203538,76.79631492,50.66934103,1
605.8302752,79.61987345,50.3511229,1
606.1081858,69.73830169,66.68300869,1
606.4611969,90.76449294,41.4682221,1
606.6623871,85.44892149,75.03976512,1
606.9781925,92.30840397,58.34340956,1
607.0483177,80.16820565,52.85570026,1
607.2188603,94.52865916,42.19732316,1
607.3596305,96.3374281,57.50459005,1
607.859578,99.36054946,68.93555719,1
608.0031263,76.47272375,45.23837346,1
608.0489869,81.451405,49.06551866,1
608.1247804,73.14134331,78.58431234,1
608.4282052,68.01964576,44.93320418,1
608.6205718,78.12029151,59.1075928,1
608.6558837,78.9898305,73.91890951,1
608.7887783,85.25863276,46.2812435,1
608.87365,89.34522433,70.48824338,1
609.1803281,95.51123425,49.98946395,1
610.1538495,89.57807235,75.48149285,1
610.5861511,73.9913317,46.66156159,1
610.9725248,85.7587393,75.2706511,1
611.5147434,66.83304135,59.11857952,1
611.68898,74.85219471,78.49591472,1
611.7334314,83.24731458,76.32658495,1
612.0097294,70.01625832,43.2677871,1
612.0839541,95.18504758,75.47179027,1
612.2345221,94.94605794,41.4853933,1
612.4717737,68.82317413,61.79726659,1
612.5916756,92.32782409,75.65115624,1
612.731316,100.9419243,40.35068229,1
612.7531155,95.23923665,57.54915289,1
612.9143423,85.02259152,49.49388184,1
612.9542349,94.87430373,70.08273855,1
613.1324855,77.27167654,40.53539916,1
613.2395498,99.75102334,47.30228083,1
613.6522082,74.8862501,60.06699302,1
613.8215259,95.64405357,43.47058095,1
614.1447999,73.33413314,47.21001228,1
614.1870903,98.22232058,65.65311537,1
614.2563435,84.27395102,45.89686347,1
614.762841,93.34286361,48.58571546,1
615.0142405,95.76790866,43.54710476,1
615.0571963,69.04425879,63.40248577,1
615.0849621,82.72437217,38.5535336,1
615.1722709,67.88926171,39.13195054,1
616.0913126,91.31526093,45.9757584,1
616.1144905,79.84849244,69.02879161,1
616.4019958,78.59801059,38.91463049,1
617.0083493,99.42350641,71.88129158,1
617.0165158,86.24853205,61.04596397,1
617.0574443,82.67619175,55.54104585,1
617.0792772,97.44533296,56.16071779,1
617.122437,80.72296655,55.70686047,1
617.46519,90.53190273,73.96592618,1
617.4736703,92.89180992,67.41403773,1
617.4804099,70.20126585,49.53367285,1
617.519886,77.39917842,63.35090637,1
617.6732179,90.52512285,40.65205347,1
617.6782515,82.08573278,79.8678658,1
617.698082,100.238143,64.09118068,1
617.8136926,92.75415575,78.89978599,1
617.8210787,78.75523085,45.77770331,1
617.9265741,74.22128017,57.66157813,1
617.9351354,76.49445061,59.51550462,1
618.0530624,87.89859099,71.06809619,1
618.0606509,93.56524612,66.38795334,1
618.1118585,79.90965487,79.64706401,1
618.7068134,99.97106779,44.15751245,1
618.7141742,101.4504107,45.55455537,1
618.765119,87.38976592,44.41965484,1
619.2016701,100.3754481,40.91316353,1
619.337888,82.34934123,63.51520955,1
619.3458455,87.42316107,53.7936349,1
619.3871932,74.62552797,80.29814418,1
619.75017,67.38822318,79.76691316,1
620.3312326,70.08277626,60.76108588,1
620.3396869,86.57014861,72.80003257,1
620.6098309,97.39890711,81.03788431,1
620.8442448,69.09123115,40.07331672,1
621.7302347,85.26328353,66.74082272,1
621.7428123,94.75053237,70.37992104,1
621.8007422,77.02695072,64.55203422,1
621.9671751,73.84291975,38.05607968,1
621.9835402,80.67561516,52.89730285,1
622.2195738,95.74327675,70.11919088,1
622.4469442,70.10709339,57.89514171,1
622.4788974,83.55271604,77.83656883,1
622.636939,82.76457007,67.51298597,1
622.7533417,86.41733702,47.24443225,1
623.2124867,88.88279232,51.92852154,1
623.3584348,75.07705966,56.2109954,1
623.6280745,86.37785157,68.4283879,1
624.1145167,78.63269452,68.17293581,1
624.2431983,72.53955041,64.03483237,1
624.5526447,99.4286671,39.12413063,1
624.5672426,78.93888593,64.22311969,1
625.0455324,91.18974972,55.59374329,1
625.1267353,97.3715643,57.29779336,1
625.2459289,67.04415973,66.71946522,1
625.2829594,99.35749443,60.64973856,1
625.3781277,97.32059575,70.51736779,1
625.6791284,97.09118928,55.75736243,1
626.0660988,84.18523717,43.98427654,1
626.4186066,91.04995711,81.23212452,1
626.4433253,65.81940278,75.30520844,1
626.8416068,68.64979258,53.03179025,1
626.8448611,76.03484047,39.64037679,1
627.0938279,76.87657713,48.12679337,1
627.1491434,94.00195938,46.85157527,1
627.1721686,78.89875491,68.1064194,1
627.9927702,98.32334781,78.54995112,1
628.1109083,74.16923281,77.51549738,1
628.1128849,69.38315856,57.32464714,1
628.397718,93.61926174,42.99440241,1
629.0880023,87.12472485,76.69472676,1
629.1310365,72.0124943,70.04905825,1
629.3157111,69.6323669,75.9215023,1
629.3653964,71.63401914,56.39068052,1
629.3884295,97.61845111,49.92157565,1
629.4435306,68.60706868,71.98448006,1
629.4443263,91.2317491,38.82544451,1
629.4670794,92.26964154,53.42749828,1
629.5774869,92.11199059,51.70092003,1
629.9144482,81.59738754,75.98350497,1
629.9791927,101.5138747,78.28770698,1
630.030455,96.51024055,59.51759987,1
630.250186,80.9777345,52.51335407,1
630.3549471,75.24418906,41.56558898,1
630.4389546,77.32079031,66.95768322,1
630.5896957,73.85653335,73.05106057,1
630.6428924,93.55717216,74.34013814,1
630.7484579,81.96714669,51.33794761,1
630.7639933,84.07148637,66.45325356,1
630.8111793,95.68383652,46.9621624,1
630.9723678,97.72258879,67.7612299,1
631.0901257,87.18976623,45.14644997,1
631.1975551,84.01845868,63.97851039,1
631.5418534,102.1191134,64.98230855,1
632.0303243,85.16749719,42.82150813,1
632.0681179,71.18427834,56.94976635,1
632.233656,74.99804263,45.23588435,1
632.2903079,82.4192722,76.21269277,1
632.4679182,96.3011732,55.00262656,1
634.3039424,97.46136437,53.98272215,1
634.4183693,101.803247,44.31105783,1
634.6881726,101.7926464,58.17149714,1
634.906514,89.57156767,51.2495242,1
635.2509249,90.51001864,71.4598388,1
635.6454683,78.6188539,42.73577921,1
635.851167,82.48013402,40.18338003,1
635.9581539,76.35210732,47.05379351,1
635.9700867,79.8652024,62.22575622,1
636.1070932,81.98900445,56.95199053,1
636.1071182,88.70686983,71.98733233,1
636.2902138,65.06854597,51.08711839,1
636.5583543,100.2770966,55.04461156,1
637.309107,67.72804635,52.04081468,1
637.7533943,68.27510203,55.95583492,1
637.8018802,100.0752535,70.85097646,1
638.4400957,82.33940599,67.15196496,1
638.5471007,68.58186283,68.29130011,1
638.6480799,73.13150493,66.58380929,1
638.7203184,75.85429719,43.43980332,1
638.7213432,76.67073205,77.19021417,1
639.4373138,81.98065076,78.8954079,1
639.4683006,84.17386544,38.43428436,1
640.0376859,92.91419181,52.62807631,1
640.1042214,100.8304245,58.38012305,1
640.2615503,77.82407731,52.16927391,1
640.6292134,82.05074062,71.52907877,1
640.6866709,68.52222388,48.46842694,1
640.7331233,71.34240056,67.83342865,1
640.9990847,81.9178848,38.4294526,1
641.0056405,93.73295952,76.0003134,1
641.3743433,82.75879366,52.72026473,1
641.4498373,80.45657661,78.38350672,1
641.5098402,79.11640159,49.68815975,1
641.629109,83.06307331,70.30593756,1
641.7629368,82.89435646,56.75303114,1
641.8108033,82.40715151,79.81674815,1
641.9085501,66.52176849,71.35612959,1
642.6149348,80.69532467,49.53550825,1
642.7071523,95.10792805,60.52405679,1
642.7188497,66.69101111,64.39240928,1
642.8453773,98.34855384,68.60204922,1
643.1188069,74.85096447,56.19436672,1
643.1644525,87.39685027,68.64579249,1
643.4425229,74.68227567,73.04744532,1
643.5344802,87.94702031,66.48331559,1
643.5940555,94.04412379,72.81786572,1
643.680569,76.66715872,51.85650627,1
643.9425534,96.79732677,44.06139688,1
644.1099375,101.9069502,74.71370973,1
644.4928106,96.83802365,65.46851381,1
644.6295239,89.98532899,38.82673351,1
644.8318655,65.57941643,39.99766312,1
645.0722132,100.8479557,58.39074165,1
645.0729883,89.89432875,66.37671314,1
645.4177772,92.46695873,55.6593418,1
645.5056887,77.46824925,58.31039404,1
645.6984905,92.77853956,61.33748979,1
645.8781167,99.1150666,78.85798788,1
646.0326089,90.90582013,59.25904096,1
646.240886,70.45753545,53.66568181,1
646.2745056,97.79343321,41.65580238,1
646.2945361,71.71767088,79.81485839,1
646.3607691,88.92222557,64.8353637,1
646.7616182,64.40383845,59.11614486,1
647.0210002,78.85739698,67.63815979,1
647.2316932,66.32850859,62.47023993,1
